iter	Passed	Remaining
398	121738	183369
399	121969	182954
400	122288	182669
401	122597	182371
402	122912	182080
403	123166	181701
404	123479	181407
405	123796	181121
406	124082	180787
407	124337	180411
408	124593	180036
409	124906	179743
410	125245	179488
411	125528	179152
412	125850	178872
413	126107	178499
414	126440	178235
415	126699	177866
416	126988	177540
417	127243	177167
418	127512	176812
419	127851	176556
420	128134	176222
421	128453	175939
422	128732	175599
423	129060	175327
424	129355	175010
425	129637	174676
426	129915	174336
427	130196	174000
428	130459	173641
429	130766	173342
430	131027	172981
431	131332	172678
432	131672	172421
433	131942	172072
434	132208	171719
435	132466	171355
436	132776	171060
437	133084	170761
438	133398	170470
439	133721	170191
440	134066	169939
441	134376	169643
442	134704	169368
443	134958	169001
444	135288	168730
445	135609	168448
446	135927	168161
447	136200	167818
448	136477	167480
449	136810	167212
450	137087	166876
451	137422	166609
452	137709	166285
453	138023	165992
454	138360	165728
455	138655	165413
456	138942	165089
457	139265	164807
458	139599	164538
459	139927	164262
460	140246	163976
461	140541	163660
462	140828	163336
463	141130	163030
464	141420	162709
465	141747	162431
466	142059	162136
467	142343	161808
468	142668	161528
469	142954	161204
470	143280	160924
471	143605	160643
472	143922	160353
473	144203	160023
474	144540	159755
475	144862	159470
476	145153	159151
477	145489	158881
478	145774	158556
479	146074	158247
480	146370	157934
481	146654	157608
482	146941	157285
483	147231	156965
484	147539	156665
485	147895	156415
486	148188	156100
487	148492	155795
488	148819	155514
489	149137	155225
490	149448	154927
491	149778	154649
492	150122	154385
493	150428	154083
494	150740	153785
495	151063	153499
496	151400	153228
497	151682	152900
498	152007	152616
499	152348	152348
500	152680	152071
501	152997	151778
502	153311	151482
503	153604	151166
504	153898	150850
505	154169	150513
506	154454	150189
507	154760	149886
508	155089	149605
509	155376	149282
510	155698	148995
511	155978	148667
512	156258	148339
513	156538	148011
514	156847	147710
515	157138	147393
516	157418	147066
517	157705	146745
518	158029	146458
519	158354	146173
520	158640	145852
521	158966	145566
522	159281	145272
523	159595	144976
524	159909	144679
525	160208	144370
526	160550	144099
527	160867	143806
528	161138	143471
529	161413	143140
530	161740	142855
531	162063	142566
532	162377	142270
533	162701	141982
534	163000	141673
535	163299	141363
536	163572	141031
