iter	MAE
273	5691.041943
274	5690.910108
275	5690.880481
276	5690.759574
277	5690.732362
278	5690.714279
279	5673.18804
280	5673.068586
281	5672.969844
282	5672.944043
283	5672.918179
284	5672.071807
285	5672.059125
286	5670.768829
287	5669.597395
288	5664.332823
289	5664.318226
290	5664.295938
291	5664.27721
292	5659.51693
293	5659.458776
294	5655.523354
295	5655.508015
296	5655.494007
297	5652.952479
298	5629.472509
299	5627.692584
300	5627.432186
301	5606.072534
302	5605.997635
303	5605.982498
304	5587.024752
305	5587.017016
306	5586.994964
307	5582.314318
308	5580.671797
309	5580.662677
310	5580.652813
311	5580.632585
312	5580.620299
313	5565.474261
314	5550.261095
315	5550.249588
316	5532.111751
317	5532.100873
318	5516.457253
319	5516.409007
320	5499.852672
321	5499.834289
322	5499.816855
323	5499.413339
324	5499.369578
325	5499.353145
326	5499.342678
327	5499.332762
328	5499.318981
329	5479.720477
330	5479.31477
331	5478.94291
332	5478.930232
333	5478.917912
334	5478.580948
335	5478.549695
336	5478.535118
337	5478.514612
338	5478.50701
339	5478.479881
340	5478.454606
341	5478.429037
342	5478.422937
343	5475.673386
344	5475.665274
345	5473.248908
346	5473.244054
347	5473.206855
348	5471.960534
349	5471.948097
350	5471.927648
351	5471.923721
352	5471.905659
353	5471.883541
354	5470.753521
355	5470.731635
356	5470.727697
357	5470.72397
358	5470.704902
359	5455.443842
360	5455.432506
361	5455.429741
362	5452.476502
363	5436.289616
364	5421.317082
365	5403.664056
366	5403.538508
367	5403.530863
368	5403.520659
369	5402.303973
370	5401.183004
371	5399.900261
372	5399.784964
373	5399.766131
374	5399.129615
375	5399.119681
376	5399.111133
377	5399.096708
378	5399.083155
379	5392.263435
380	5382.872158
381	5382.862305
382	5382.855106
383	5382.839867
384	5365.535473
385	5365.145021
386	5360.537582
387	5360.531631
388	5360.517585
389	5356.073965
390	5356.060481
391	5354.356692
392	5337.753313
393	5331.290728
394	5331.278986
395	5316.726184
396	5316.361338
397	5315.580408
398	5315.531091
399	5314.420602
400	5311.57927
401	5311.431125
402	5309.219596
403	5308.547991
404	5308.435637
405	5308.420333
406	5293.4402
407	5293.435912
408	5279.674054
409	5279.670027
410	5276.442701
411	5275.69564
412	5272.363361
413	5272.35969
414	5271.667127
415	5271.281761
416	5270.861471
417	5270.832622
418	5270.752771
419	5268.863866
420	5255.776266
421	5255.736543
422	5255.722725
423	5254.958558
424	5254.943343
425	5254.930158
426	5254.297819
427	5254.19203
428	5254.166628
429	5243.437584
430	5243.429949
431	5232.961414
432	5223.331904
433	5223.320821
434	5223.313691
435	5219.417189
436	5213.508417
437	5204.527125
438	5204.419778
439	5203.342392
440	5203.245779
441	5194.859821
442	5194.85181
443	5194.841948
444	5194.793952
445	5194.784516
446	5181.877377
447	5168.058373
448	5168.049846
449	5167.90286
450	5167.743032
451	5167.693551
452	5164.726902
453	5164.698146
454	5164.664314
455	5164.656993
456	5164.129601
457	5164.092696
458	5164.068949
459	5164.0278
460	5163.988941
461	5156.686767
462	5156.667233
463	5156.624291
464	5156.422234
465	5148.986325
466	5148.93619
467	5148.466784
468	5148.419696
469	5148.413644
470	5148.368953
471	5148.329434
472	5139.375001
473	5139.332823
474	5139.095078
475	5138.392626
476	5138.385179
477	5138.349197
478	5138.344984
479	5138.327148
480	5138.322392
481	5138.305694
482	5131.703519
483	5131.697883
484	5122.338973
485	5122.323139
486	5119.622102
487	5118.292494
488	5115.853673
489	5115.569258
490	5114.10311
491	5114.087868
492	5105.574481
493	5097.665345
494	5097.630593
495	5097.59763
496	5094.418589
497	5094.36932
498	5094.322824
499	5094.294692
500	5088.661971
501	5088.635522
502	5088.610272
503	5088.586338
504	5087.280324
505	5086.404654
506	5078.956521
507	5078.368792
508	5073.971147
509	5073.818653
510	5073.497524
511	5073.390101
512	5073.335756
513	5073.045624
514	5070.014364
515	5069.623177
516	5065.835195
517	5065.637384
518	5065.631733
519	5057.875265
520	5057.746932
521	5055.722508
522	5054.990943
523	5054.97224
524	5054.933058
525	5054.930047
526	5051.52004
527	5043.351334
528	5042.548294
529	5038.401649
530	5038.374422
531	5030.968516
532	5030.944665
533	5030.928322
534	5027.270839
535	5027.25001
536	5020.531283
537	5020.513713
538	5020.479968
539	5014.179595
540	5014.155082
541	5011.758319
542	5011.726069
543	5011.700919
544	5009.099167
545	5008.632655
546	5008.449156
547	5008.425166
548	5008.396406
549	5007.855475
550	5007.841928
551	5007.820213
552	5007.79589
553	5007.626083
554	5007.621203
555	5007.481705
556	5007.46659
557	5007.346001
558	5007.197211
559	5006.926452
560	5006.912149
561	5006.906917
562	5006.899819
563	5006.888502
564	5006.881124
565	5006.584565
566	5006.574199
567	5006.559659
568	5006.540911
569	5006.528235
570	5006.159108
571	5005.764722
572	5002.119417
573	5001.331394
574	5000.573008
575	5000.566281
576	5000.534167
577	4999.059272
578	4993.446327
579	4993.425325
580	4993.407073
581	4992.945606
582	4992.934353
583	4992.924453
584	4992.920618
585	4992.535157
586	4990.49767
587	4990.483571
588	4984.502847
589	4984.281696
590	4984.25825
591	4981.306764
592	4980.920023
593	4974.708484
594	4974.693389
595	4969.370092
596	4960.266737
597	4960.252452
598	4960.238934
599	4960.102465
600	4959.466416
601	4959.462219
602	4959.457742
603	4959.451853
604	4959.324448
605	4957.880565
606	4957.870177
607	4957.846473
608	4954.439697
609	4954.437441
610	4954.432424
611	4954.423696
612	4954.413016
613	4954.405766
614	4954.397935
615	4952.183961
616	4952.176895
617	4952.171426
618	4944.000475
619	4938.689904
620	4930.306272
621	4929.789778
622	4928.009442
623	4927.301244
624	4927.294703
625	4927.286967
626	4924.342512
627	4924.327501
628	4924.307857
629	4924.294895
630	4916.678067
631	4909.729922
632	4909.599124
633	4909.596152
634	4909.576421
635	4908.196448
636	4908.194013
637	4901.214428
638	4897.958099
639	4897.948759
640	4897.615283
641	4897.614895
642	4897.614538
643	4897.613046
644	4896.133179
645	4896.131445
646	4888.109676
647	4888.105969
648	4887.983987
649	4887.980595
650	4887.977479
651	4887.968582
652	4887.938415
653	4884.899048
654	4884.872702
655	4882.000995
656	4875.458253
657	4874.413696
658	4867.964503
659	4866.162395
660	4864.815434
661	4864.225811
662	4857.352988
663	4853.459863
664	4853.2582
665	4852.876748
666	4849.102571
667	4849.070053
668	4849.0425
669	4846.619528
670	4841.065969
671	4836.550504
672	4836.533725
673	4835.845387
674	4831.832793
675	4831.832036
676	4831.408677
677	4827.937971
678	4826.590028
679	4826.572373
680	4826.56413
681	4826.561488
682	4826.303098
683	4825.690319
684	4825.41566
685	4825.392521
686	4824.269224
687	4823.10347
688	4823.088558
689	4823.083919
690	4823.069828
691	4818.50168
692	4818.490254
693	4817.91836
694	4817.140087
695	4815.171852
696	4814.916906
697	4814.90321
698	4814.901811
699	4813.528661
700	4810.240064
701	4810.236389
702	4809.002303
703	4808.998194
704	4808.343049
705	4807.769532
706	4804.370027
707	4804.363934
708	4804.317232
709	4804.305992
710	4804.280005
711	4804.274858
712	4803.747421
713	4803.746423
714	4803.74185
715	4803.117698
716	4803.101074
717	4803.093275
718	4802.749167
719	4802.417544
720	4802.079202
721	4802.076707
722	4799.463248
723	4799.410418
724	4799.106419
725	4798.836453
726	4797.811945
727	4797.808747
728	4797.805584
729	4793.569606
730	4791.740853
731	4791.735519
732	4791.720693
733	4791.099973
734	4790.540916
735	4787.76997
736	4784.673392
737	4784.644631
738	4784.643377
739	4784.633748
740	4784.629596
741	4784.619167
742	4784.611442
743	4784.607174
744	4784.599026
745	4781.081775
746	4780.261738
747	4780.047632
748	4778.688065
749	4778.672144
750	4778.356223
751	4777.923551
752	4774.764756
753	4774.756916
754	4774.555423
755	4771.693
756	4771.48894
757	4769.041774
758	4766.581368
759	4766.5574
760	4766.059319
761	4765.821097
762	4765.819375
763	4765.541516
764	4765.532512
765	4765.506171
766	4764.237428
767	4764.232058
768	4762.416932
769	4760.803981
770	4760.409037
771	4760.394221
772	4760.357589
773	4760.34601
774	4760.054689
775	4760.050289
776	4759.957718
777	4759.950218
778	4759.928083
779	4759.925938
780	4755.503763
781	4755.483381
782	4755.481648
783	4751.399824
784	4751.396522
785	4749.643715
786	4748.331712
787	4748.329718
788	4747.951539
789	4747.176747
790	4745.104641
791	4745.100488
792	4744.726012
793	4741.686706
794	4741.677988
795	4741.6302
796	4741.628868
797	4741.627746
798	4741.626507
799	4741.611142
800	4741.606631
801	4739.934417
802	4738.220374
803	4735.048699
804	4734.271066
805	4734.063975
806	4734.0615
807	4734.057549
808	4734.047573
809	4731.159841
810	4731.156117
811	4731.15266
812	4726.712942
813	4726.67777
814	4726.33318
815	4725.135621
816	4723.505314
817	4723.190103
818	4722.900937
819	4722.791017
820	4722.789221
821	4722.396352
822	4721.290614
823	4721.11023
824	4721.082957
825	4721.058164
826	4720.443871
827	4720.411859
828	4720.409015
829	4720.397352
830	4717.860449
831	4717.826333
832	4717.661963
833	4717.60231
834	4717.600658
835	4715.807042
836	4715.797577
837	4714.61623
838	4714.59427
839	4714.592554
840	4714.578854
841	4714.574934
842	4714.570296
843	4714.567263
844	4714.549483
845	4714.546608
846	4714.526621
847	4714.524283
848	4713.449247
849	4713.439278
850	4713.43591
851	4713.431674
852	4713.050724
853	4713.046206
854	4713.043452
855	4712.793068
856	4712.760344
857	4712.755876
858	4712.753234
859	4712.615178
860	4712.587648
861	4712.526552
862	4712.470696
863	4710.881809
864	4710.76046
865	4709.278286
866	4709.272198
867	4708.112145
868	4708.106806
869	4708.005291
870	4704.592961
871	4704.580346
872	4704.577899
873	4703.384929
874	4703.228082
875	4703.100592
876	4703.044176
877	4702.897922
878	4702.894716
879	4701.605332
880	4701.590582
881	4701.581008
882	4701.577867
883	4701.557242
884	4701.550748
885	4701.518018
886	4701.416337
887	4701.412575
888	4701.410479
889	4701.22029
890	4701.052265
891	4701.03712
892	4698.65458
893	4698.55892
894	4698.419637
895	4698.396442
896	4698.393093
897	4697.802093
898	4697.711674
899	4697.704419
900	4697.578285
901	4695.446465
902	4695.437288
903	4695.423045
904	4695.410999
905	4695.409826
906	4691.455704
907	4690.66919
908	4690.024106
909	4690.015676
910	4690.003361
911	4690.001956
912	4690.001134
913	4687.192639
914	4687.185723
915	4687.185061
916	4687.184443
917	4687.183861
918	4686.494932
919	4684.192477
920	4684.18776
921	4684.175692
922	4683.581604
923	4683.356186
924	4683.157607
925	4683.117689
926	4680.867322
927	4680.85968
928	4680.857445
929	4680.85026
930	4680.60609
931	4680.090469
932	4679.93288
933	4679.931698
934	4679.89651
935	4679.89485
936	4677.906537
937	4677.758281
938	4677.738003
939	4677.736207
940	4677.162444
941	4677.156769
942	4677.115707
943	4676.575658
944	4675.81616
945	4675.071466
946	4675.064712
947	4672.017632
948	4672.006276
949	4671.771273
950	4671.753227
951	4671.729697
952	4671.629184
953	4671.542313
954	4671.539513
955	4671.519799
956	4671.503203
957	4671.345457
958	4671.342062
959	4671.197545
960	4671.1942
961	4671.172584
962	4671.171548
963	4668.691153
964	4668.684944
965	4667.739605
966	4667.73828
967	4667.735502
968	4665.778068
969	4665.674362
970	4665.131742
971	4665.101447
972	4664.721747
973	4664.522504
974	4664.516958
975	4664.498444
976	4664.446413
977	4664.254697
978	4663.734579
979	4663.729991
980	4663.478093
981	4663.476599
982	4663.466532
983	4660.528666
984	4660.526595
985	4660.523482
986	4659.973697
987	4657.752759
988	4657.531339
989	4657.503514
990	4657.502664
991	4657.487986
992	4657.35796
993	4657.355115
994	4657.313672
995	4655.999051
996	4655.995655
997	4653.905376
998	4653.806291
999	4653.446639
